date,ticker,open,high,low,close,adj_close,volume,prev_close,return,log_return,hl_spread,oc_spread,typical_price,dayofweek,month,year,is_month_start,next_return
2015-01-02,AAPL,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.26104164123535,212818400,,,,1.022500991821289,-0.0184935592951012,27.343333562215168,4,1,2015,0,-0.028171606873419353
2015-01-05,AAPL,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.577573776245117,257142000,24.26104164123535,-0.028171414694271646,-0.028575842639763302,0.8099994659423828,-0.018838312847726968,26.692500432332356,0,1,2015,0,9.413775275746161e-05
2015-01-06,AAPL,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.579797744750977,263188400,23.577573776245117,9.432558782185296e-05,9.432113944332242e-05,0.7000007629394531,-0.002628109413279228,26.52666664123535,1,1,2015,0,0.014022189288677822
2015-01-07,AAPL,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,23.910430908203125,160423600,23.579797744750977,0.01402188292839579,0.013924485733363873,0.375,0.005130625628873502,26.8874994913737,2,1,2015,0,0.038422268117386915
2015-01-08,AAPL,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,24.829124450683594,237458000,23.910430908203125,0.03842229134253228,0.03770253374664793,0.8625011444091797,0.024352247102132817,27.72833315531413,3,1,2015,0,0.0010725064548811059
2015-01-09,AAPL,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,24.855754852294922,214798000,24.829124450683594,0.0010725469463983561,0.0010719721788623074,0.7600002288818359,-0.005857779741197824,27.955833435058594,4,1,2015,0,-0.02464067568603079
2015-01-12,AAPL,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.243297576904297,198603200,24.855754852294922,-0.024640461697105764,-0.02494911872479077,0.9574985504150391,-0.02975131900104799,27.55666669209798,0,1,2015,0,0.008878729708952982
2015-01-13,AAPL,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.45854377746582,268367600,24.243297576904297,0.008878585921685112,0.008839403032675419,0.9724998474121094,-0.010858826897234185,27.660833994547527,1,1,2015,0,-0.0038105440418596537
2015-01-14,AAPL,27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.365341186523438,195826400,24.45854377746582,-0.0038106353260594084,-0.0038179142944001574,0.4974994659423828,0.006969938828405165,27.399166742960613,2,1,2015,0,-0.02714028482794184
2015-01-15,AAPL,27.5,27.514999389648438,26.665000915527344,26.704999923706055,23.704063415527344,240056000,24.365341186523438,-0.027140098959987036,-0.027515193761334097,0.8499984741210938,-0.028909093683416192,26.961666742960613,3,1,2015,0,-0.0077700976729632165
2015-01-16,AAPL,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.519878387451172,314053200,23.704063415527344,-0.007770187956699481,-0.0078005331613111685,0.595001220703125,-0.009716910467988477,26.5641663869222,4,1,2015,0,0.02575717909196018
2015-01-20,AAPL,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.125686645507812,199599600,23.519878387451172,0.025757287009607444,0.025431156394483366,0.6175003051757812,0.0081602829441427,27.015833536783855,1,1,2015,0,0.007634306675271096
2015-01-21,AAPL,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.309864044189453,194303600,24.125686645507812,0.007634079037329045,0.0076050869145709585,0.6975002288818359,0.005507169530263172,27.406666437784832,2,1,2015,0,0.02601550337497094
2015-01-22,AAPL,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,24.942298889160156,215185600,24.309864044189453,0.02601556486786971,0.02568291707002807,0.6875,0.019408664503782487,27.882500330607098,3,1,2015,0,0.005160158569225137
2015-01-23,AAPL,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.071002960205078,185859200,24.942298889160156,0.005160072518449965,0.005146804965702928,0.5550003051757812,0.006055211813862344,28.18833351135254,4,1,2015,0,0.001062091641194307
2015-01-26,AAPL,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.097637176513672,222460000,25.071002960205078,0.001062351448439136,0.0010617875524742632,0.3899993896484375,-0.005626863035596217,28.355000178019207,0,1,2015,0,-0.035013254976999475
2015-01-27,AAPL,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.21889305114746,382274800,25.097637176513672,-0.0350130221098478,-0.03564067214855161,0.8625011444091797,-0.02917629276570239,27.554166793823242,1,1,2015,0,0.056532877070278875
2015-01-28,AAPL,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.588045120239258,585908400,24.21889305114746,0.056532396678919516,0.0549922217580456,0.7025012969970703,-0.019722857680818374,29.06166648864746,2,1,2015,0,0.03113350137277493
2015-01-29,AAPL,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.38469123840332,337745600,25.588045120239258,0.03113352795888047,0.030658709702931594,0.907501220703125,0.022180208371935607,29.47083346048991,3,1,2015,0,-0.014634128187044793
2015-01-30,AAPL,29.600000381469727,30.0,29.212499618530273,29.290000915527344,25.998573303222656,334982000,26.38469123840332,-0.014634165383700326,-0.014742301062246015,0.7875003814697266,-0.010472954795515797,29.50083351135254,4,1,2015,0,0.0125468892570888
2015-02-02,AAPL,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.324779510498047,250956400,25.998573303222656,0.012547081082905365,0.012469018752441602,0.7724990844726562,0.0049131231399110065,29.489999771118164,0,2,2015,0,0.00016862743761336674
2015-02-03,AAPL,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.32921600341797,207662800,26.324779510498047,0.00016852915779042021,0.00016851495834723185,0.3699989318847656,0.0012658356614253692,29.612499872843426,1,2,2015,0,0.007669582983666157
2015-02-04,AAPL,29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.53114891052246,280598800,26.32921600341797,0.0076695374096318325,0.007640276026541056,0.5500011444091797,0.008945127076740507,29.864999771118164,2,2,2015,0,0.003178361413283426
2015-02-05,AAPL,30.0049991607666,30.0575008392334,29.8125,29.985000610351562,26.720516204833984,168984800,26.53114891052246,0.0071375459445865985,0.007112194224761167,0.24500083923339844,-0.0006665072812662634,29.951667149861652,3,2,2015,0,-0.008420894744636032
2015-02-06,AAPL,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.49551010131836,174826400,26.720516204833984,-0.008420724427281812,-0.008456379026683463,0.4500007629394531,-0.009081789438240203,29.802499771118164,4,2,2015,0,0.0066425705330883655
2015-02-09,AAPL,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,26.671504974365234,155559200,26.49551010131836,0.006642441393801102,0.006620477588510725,0.35249900817871094,0.009869237780065702,29.832499821980793,0,2,2015,0,0.01921145505272137
2015-02-10,AAPL,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.18390464782715,248034000,26.671504974365234,0.019211502086380117,0.019029291178656024,0.4974994659423828,0.01539484482241738,30.360833485921223,1,2,2015,0,0.023438786174676318
2015-02-11,AAPL,30.6924991607666,31.229999542236328,30.625,31.219999313354492,27.821062088012695,294247200,27.18390464782715,0.02343877557106122,0.023168305640267874,0.6049995422363281,0.017186614547901654,31.024999618530273,2,2,2015,0,0.012652161000999973
2015-02-12,AAPL,31.514999389648438,31.8700008392334,31.392499923706055,31.614999771118164,28.17305564880371,297898000,27.821062088012695,0.012652053314049505,0.012572684835895076,0.47750091552734375,0.0031731043441674046,31.62583351135254,3,2,2015,0,0.004902757797490498
2015-02-13,AAPL,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.311180114746094,217088800,28.17305564880371,0.004902715121291701,0.004890735951195445,0.4074993133544922,-0.0015713148189841013,31.667500178019207,4,2,2015,0,0.005901794060383159
2015-02-17,AAPL,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.478273391723633,252609600,28.311180114746094,0.0059020244405321165,0.005884675722520699,0.4900016784667969,0.0026669069964882284,31.969167073567707,1,2,2015,0,0.0069623670257370485
2015-02-18,AAPL,31.907499313354492,32.19499969482422,31.862499237060547,32.18000030517578,28.676555633544922,179566800,28.478273391723633,0.006962579475724651,0.006938452644495325,0.3325004577636719,0.008540343106964735,32.079166412353516,2,2,2015,0,-0.0020976093062490264
2015-02-19,AAPL,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,28.61639404296875,149449600,28.676555633544922,-0.002097936423919644,-0.002100140175298702,0.17499923706054688,-0.00023348988398545618,32.15083312988281,3,2,2015,0,0.008174410873523774
2015-02-20,AAPL,32.154998779296875,32.375,32.01250076293945,32.375,28.850309371948242,195793600,28.61639404296875,0.008174172071724328,0.00814094447644155,0.3624992370605469,0.006841897964703816,32.25416692097982,4,2,2015,0,0.027027027027026973
2015-02-23,AAPL,32.505001068115234,33.25,32.415000915527344,33.25,29.63005256652832,283896400,28.850309371948242,0.027027203921017096,0.026668419321031558,0.8349990844726562,0.022919517225167822,32.971666971842446,0,2,2015,0,-0.006240615271087879
2015-02-24,AAPL,33.23500061035156,33.400001525878906,32.79249954223633,33.04249954223633,29.445138931274414,276912400,29.63005256652832,-0.006240746108658435,-0.006260300965036615,0.6075019836425781,-0.0057921186875283795,33.07833353678385,1,2,2015,0,-0.025573162817873696
2015-02-25,AAPL,32.88999938964844,32.900001525878906,32.037498474121094,32.1974983215332,28.692140579223633,298846800,29.445138931274414,-0.025572925765719567,-0.02590559686830329,0.8625030517578125,-0.021055064790703133,32.3783327738444,2,2,2015,0,0.012656300704908974
2015-02-26,AAPL,32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,29.055273056030273,365150000,28.692140579223633,0.012656165398464259,0.012576745535769561,1.0649986267089844,0.012656300704908937,32.324999491373696,3,2,2015,0,-0.015028304574419393
2015-02-27,AAPL,32.5,32.64250183105469,32.060001373291016,32.1150016784668,28.61861801147461,248059200,29.055273056030273,-0.01502842680960581,-0.01514249793168104,0.5825004577636719,-0.011846102201021634,32.272501627604164,4,2,2015,0,0.004904169321948482
2015-03-02,AAPL,32.3125,32.56999969482422,32.07500076293945,32.272499084472656,28.75897216796875,192386800,28.61861801147461,0.0049042953939237854,0.0048923085127636125,0.4949989318847656,-0.001237939358679884,32.305833180745445,0,3,2015,0,0.0020915971811961143
2015-03-03,AAPL,32.2400016784668,32.380001068115234,32.022499084472656,32.34000015258789,28.819122314453125,151265200,28.75897216796875,0.0020915262942313717,0.002089342098117151,0.3575019836425781,0.0031016894824755256,32.24750010172526,1,3,2015,0,-0.006338955785016642
2015-03-04,AAPL,32.275001525878906,32.38999938964844,32.08000183105469,32.1349983215332,28.636442184448242,126665200,28.819122314453125,-0.00633885126728051,-0.006359027091197167,0.30999755859375,-0.004337821773097208,32.201666514078774,2,3,2015,0,-0.01657063743018905
2015-03-05,AAPL,32.14500045776367,32.1875,31.440000534057617,31.602500915527344,28.16191864013672,226068400,28.636442184448242,-0.01657061799978854,-0.016709446476046195,0.7474994659423828,-0.016876638186679616,31.74333381652832,3,3,2015,0,0.0015030045606165832
2015-03-06,AAPL,32.099998474121094,32.342498779296875,31.565000534057617,31.649999618530273,28.20425033569336,291368400,28.16191864013672,0.0015031538190835025,0.0015020252142178433,0.7774982452392578,-0.014018656603787935,31.85249964396159,4,3,2015,0,0.004265410126665481
2015-03-09,AAPL,31.989999771118164,32.39250183105469,31.264999389648438,31.78499984741211,28.324548721313477,354114000,28.20425033569336,0.004265257334915784,0.0042561869075073535,1.12750244140625,-0.006408250239849539,31.814167022705078,0,3,2015,0,-0.020685836605659924
2015-03-10,AAPL,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,27.738636016845703,275426400,28.324548721313477,-0.020685685418418975,-0.020902631205492614,0.8549995422363281,-0.015030468086667892,31.294167200724285,1,3,2015,0,-0.018231501353419444
2015-03-11,AAPL,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.232912063598633,275756000,27.738636016845703,-0.018231752741553087,-0.018399999235377325,0.6649990081787109,-0.020120257605053857,30.759999593098957,2,3,2015,0,0.018079181308032988
2015-03-12,AAPL,30.577499389648438,31.225000381469727,30.407499313354492,31.112499237060547,27.725271224975586,193450800,27.232912063598633,0.01807956344246686,0.01791807169750964,0.8175010681152344,0.017496520581837562,30.91499964396159,3,3,2015,0,-0.006910410859304661
2015-03-13,AAPL,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.533662796020508,207309200,27.725271224975586,-0.0069109667999378566,-0.0069349581304130135,0.7049999237060547,-0.006511295643511516,30.96416664123535,4,3,2015,0,0.011004131812039075
2015-03-16,AAPL,30.969999313354492,31.237499237060547,30.717500686645508,31.237499237060547,27.83665657043457,143497200,27.533662796020508,0.011004484824948646,0.010944376057128894,0.5199985504150391,0.00863738875159441,31.0641663869222,0,3,2015,0,0.016726722835782804
2015-03-17,AAPL,31.475000381469727,31.829999923706055,31.412500381469727,31.760000228881836,28.302268981933594,204092400,27.83665657043457,0.016726592517348315,0.016588243673799973,0.4174995422363281,0.00905480044346234,31.667500178019207,1,3,2015,0,0.01125629955030183
2015-03-18,AAPL,31.75,32.290000915527344,31.592500686645508,32.11750030517578,28.620851516723633,261083600,28.302268981933594,0.011256430888753277,0.011193548716453382,0.6975002288818359,0.011574812761441929,32.000000635782875,2,3,2015,0,-0.007550410301909505
2015-03-19,AAPL,32.1875,32.3125,31.850000381469727,31.875,28.404752731323242,183238000,28.620851516723633,-0.0075503967893519874,-0.007579045331531978,0.46249961853027344,-0.009708737864077669,32.01250012715658,3,3,2015,0,-0.012549007640165422
2015-03-20,AAPL,32.0625,32.099998474121094,31.290000915527344,31.475000381469727,28.048295974731445,274780400,28.404752731323242,-0.012549194142384312,-0.012628600300808158,0.80999755859375,-0.0183235748469481,31.621666590372723,4,3,2015,0,0.010405063881786303
2015-03-23,AAPL,31.780000686645508,31.962499618530273,31.6299991607666,31.802499771118164,28.340139389038086,150838800,28.048295974731445,0.010405031898178763,0.01035127214682949,0.3325004577636719,0.000707963624497678,31.798332850138348,0,3,2015,0,-0.0040877025926326915
2015-03-24,AAPL,31.8075008392334,32.0099983215332,31.639999389648438,31.672500610351562,28.22429847717285,131369200,28.340139389038086,-0.004087520893070851,-0.004095897641144071,0.3699989318847656,-0.00424428909282046,31.774166107177734,1,3,2015,0,-0.026126806568806837
2015-03-25,AAPL,31.635000228881836,31.704999923706055,30.844999313354492,30.844999313354492,27.486894607543945,206620800,28.22429847717285,-0.026126561488332478,-0.02647392370894496,0.8600006103515625,-0.024972369521467423,31.13166618347168,2,3,2015,0,0.006970340650803708
2015-03-26,AAPL,30.690000534057617,31.219999313354492,30.649999618530273,31.059999465942383,27.678485870361328,190291600,27.486894607543945,0.00697027676472417,0.006946096681858046,0.5699996948242188,0.012056009300950212,30.97666613260905,3,3,2015,0,-0.00796843110746892
2015-03-27,AAPL,31.142499923706055,31.174999237060547,30.727500915527344,30.8125,27.45792007446289,158184800,27.678485870361328,-0.007968853387844588,-0.008000774395653188,0.4474983215332031,-0.010596449370297812,30.90500005086263,4,3,2015,0,0.025314423907359274
2015-03-30,AAPL,31.012500762939453,31.600000381469727,31.0,31.592500686645508,28.153013229370117,188398800,27.45792007446289,0.025314850980052706,0.024999737110663667,0.6000003814697266,0.018702133315194176,31.39750035603841,0,3,2015,0,-0.015351763862003431
2015-03-31,AAPL,31.522499084472656,31.622499465942383,31.09000015258789,31.107500076293945,27.720808029174805,168362400,28.153013229370117,-0.015352005011826653,-0.015471067174553804,0.5324993133544922,-0.013165168379150848,31.273333231608074,1,3,2015,0,-0.0014465989289906833
2015-04-01,AAPL,31.204999923706055,31.280000686645508,30.774999618530273,31.0625,27.68071174621582,162485600,27.720808029174805,-0.0014464326911677317,-0.0014474797847548336,0.5050010681152344,-0.004566573435489716,31.039166768391926,2,4,2015,1,0.008611667563977576
2015-04-02,AAPL,31.25749969482422,31.389999389648438,31.047500610351562,31.329999923706055,27.919086456298828,128880400,27.68071174621582,0.008611581677107516,0.008574713518521054,0.342498779296875,0.002319450678706746,31.25583330790202,3,4,2015,0,0.016198522057454978
2015-04-06,AAPL,31.11750030517578,31.877500534057617,31.082500457763672,31.837499618530273,28.37133026123047,148776000,27.919086456298828,0.01619837402772939,0.01606858012477706,0.7950000762939453,0.023138083274469656,31.599166870117188,0,4,2015,0,-0.010522154330162237
2015-04-07,AAPL,31.90999984741211,32.029998779296875,31.4950008392334,31.502500534057617,28.072811126708984,140049200,28.37133026123047,-0.010521858924937733,-0.010577605062692706,0.5349979400634766,-0.012770269987561289,31.675833384195965,1,4,2015,0,-0.003253739029907443
2015-04-08,AAPL,31.462499618530273,31.600000381469727,31.24250030517578,31.399999618530273,27.981460571289062,149316800,28.072811126708984,-0.0032540579925396385,-0.0032593639529778008,0.3575000762939453,-0.0019864918794687807,31.414166768391926,2,4,2015,0,0.007643304905536663
2015-04-09,AAPL,31.462499618530273,31.645000457763672,31.165000915527344,31.639999389648438,28.195335388183594,129936000,27.981460571289062,0.007643447215688992,0.007614384074131343,0.4799995422363281,0.0056416296629408025,31.483333587646484,3,4,2015,0,0.004266758264414028
2015-04-10,AAPL,31.487499237060547,31.802499771118164,31.315000534057617,31.774999618530273,28.315641403198242,160752000,28.195335388183594,0.004266876536785924,0.0042577992310971376,0.4874992370605469,0.009130619720074206,31.63083330790202,4,4,2015,0,-0.001966955177036489
2015-04-13,AAPL,32.092498779296875,32.14250183105469,31.65250015258789,31.712499618530273,28.25994110107422,145460400,28.315641403198242,-0.001967121328133925,-0.001969058652345157,0.4900016784667969,-0.011840747066156844,31.83583386739095,0,4,2015,0,-0.004335793685291134
