date,ticker,open,high,low,close,adj_close,volume,prev_close,return,log_return,hl_spread,oc_spread,typical_price,dayofweek,month,year,is_month_start,next_return,r_lag1,r_lag2,r_lag3,ma5,ma20,rsi14,vol_10,momentum_5,vol_change,vol_roll_mean_20,vol_roll_std_20,target
2015-01-21,AAPL,27.237499237060547,27.76499938964844,27.0674991607666,27.387500762939453,24.309864044189453,194303600,24.12568664550781,0.007634079037329,0.0076050869145709,0.6975002288818359,0.0055071695302631,27.406666437784832,2,1,2015,0,0.0260155033749709,0.0257572870096074,-0.0077701879566994,-0.027140098959987,24.004966735839844,24.13387680053711,22.793309940779864,0.02051578379643417,-0.006078846501619939,-0.02653311930484825,227433692.30769232,40993387.5370663,
2015-01-22,AAPL,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,24.94229888916016,215185600,24.309864044189453,0.0260155648678697,0.025682917070028,0.6875,0.0194086645037824,27.882500330607098,3,1,2015,0,0.0051601585692251,0.007634079037329,0.0257572870096074,-0.0077701879566994,24.120358276367188,24.191621235438756,29.662028891987802,0.021540938584022926,0.023679442788013816,0.10747098870015792,226558828.57142857,39520972.2460489,
2015-01-23,AAPL,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.07100296020508,185859200,24.94229888916016,0.0051600725184499,0.0051468049657029,0.5550003051757812,0.0060552118138623,28.18833351135254,4,1,2015,0,0.0010620916411943,0.0260155648678697,0.007634079037329,0.0257572870096074,24.393746185302735,24.25024668375651,31.007225004002876,0.017985547839875212,0.0576668869263286,-0.13628421232647536,223845520.0,39506620.90021296,
2015-01-26,AAPL,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530277,25.097637176513672,222460000,25.07100296020508,0.0010623514484391,0.0010617875524742,0.3899993896484375,-0.0056268630355962,28.355000178019207,0,1,2015,0,-0.0350132549769994,0.0051600725184499,0.0260155648678697,0.007634079037329,24.709297943115235,24.303208589553833,31.300034130703708,0.017985550845319328,0.06708192802154556,0.19692756667412747,223758925.0,38168593.56059639,
2015-01-27,AAPL,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.21889305114746,382274800,25.097637176513672,-0.0350130221098478,-0.0356406721485516,0.8625011444091797,-0.0291762927657023,27.55416679382324,1,1,2015,0,0.0565328770702788,0.0010623514484391,0.0051600725184499,0.0260155648678697,24.727939224243165,24.298248852000516,27.1986082026432,0.01983947911347155,0.0038633679948341104,0.718397914231772,233083388.2352941,53327895.01885812,
2015-01-28,AAPL,29.40749931335449,29.530000686645508,28.82749938964844,28.82749938964844,25.588045120239254,585908400,24.21889305114746,0.0565323966789195,0.0549922217580456,0.7025012969970703,-0.0197228576808183,29.06166648864746,2,1,2015,0,0.0311335013727749,-0.0350130221098478,0.0010623514484391,0.0051600725184499,24.983575439453126,24.369904200236004,40.32031970941459,0.02671882737299609,0.052578701128331184,0.5326890498667451,252684777.7777778,97940996.23065713,
2015-01-29,AAPL,29.07999992370605,29.79750061035156,28.88999938964844,29.725000381469727,26.38469123840332,337745600,25.588045120239254,0.0311335279588804,0.0306587097029315,0.907501220703125,0.0221802083719356,29.47083346048991,3,1,2015,0,-0.0146341281870447,0.0565323966789195,-0.0350130221098478,0.0010623514484391,25.272053909301757,24.47594562329744,46.376570230389305,0.027727391094126228,0.057829166255000564,-0.4235522139638209,257161663.15789473,97161376.22841822,
2015-01-30,AAPL,29.600000381469727,30.0,29.212499618530277,29.290000915527344,25.998573303222656,334982000,26.38469123840332,-0.0146341653837003,-0.014742301062246,0.7875003814697266,-0.0104729547955157,29.50083351135254,4,1,2015,0,0.0125468892570888,0.0311335279588804,0.0565323966789195,-0.0350130221098478,25.457567977905274,24.5520770072937,44.04365014496327,0.026188799714585386,0.03699773577027998,-0.00818249001615412,261052680.0,96157545.92709655,
2015-02-02,AAPL,29.512500762939453,29.792499542236328,29.020000457763672,29.65749931335449,26.324779510498047,250956400,25.998573303222656,0.0125470810829053,0.0124690187524416,0.7724990844726562,0.004913123139911,29.489999771118164,0,2,2015,0,0.0001686274376133,-0.0146341653837003,0.0311335279588804,0.0565323966789195,25.702996444702148,24.655263900756836,46.49255751023619,0.02547080664587978,0.04889473560215185,-0.2508361643312178,262959580.0,95526756.48496878,
2015-02-03,AAPL,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.32921600341797,207662800,26.324779510498047,0.0001685291577904,0.0001685149583472,0.3699989318847656,0.0012658356614253,29.612499872843426,1,2,2015,0,0.0076695829836661,0.0125470810829053,-0.0146341653837003,0.0311335279588804,26.12506103515625,24.79284601211548,46.52683358941932,0.025176329415443784,0.08713540077218851,-0.17251442880117818,260485620.0,96322742.2907821,
2015-02-04,AAPL,29.625,30.127500534057617,29.57749938964844,29.88999938964844,26.53114891052246,280598800,26.32921600341797,0.0076695374096318,0.007640276026541,0.5500011444091797,0.0089451270767405,29.864999771118164,2,2,2015,0,0.0031783614132834,0.0001685291577904,0.0125470810829053,-0.0146341653837003,26.31368179321289,24.940413570404054,48.1547710938735,0.0251761086700894,0.03685720366098799,0.35122323304896197,261356140.0,96427071.39390178,
2015-02-05,AAPL,30.0049991607666,30.0575008392334,29.8125,29.98500061035156,26.720516204833984,168984800,26.53114891052246,0.0071375459445865,0.0071121942247611,0.2450008392333984,-0.0006665072812662,29.95166714986165,3,2,2015,0,-0.008420894744636,0.0076695374096318,0.0001685291577904,0.0125470810829053,26.380846786499024,25.080917835235596,49.70124163431846,0.024461427272582572,0.012728023360071283,-0.39777076737320327,261784200.0,95973363.62097667,
2015-02-06,AAPL,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.49551010131836,174826400,26.720516204833984,-0.0084207244272818,-0.0084563790266834,0.4500007629394531,-0.0090817894382402,29.802499771118164,4,2,2015,0,0.0066425705330883,0.0071375459445865,0.0076695374096318,0.0001685291577904,26.480234146118164,25.164237117767335,47.87395705491704,0.024957771741225977,0.019114002614678327,0.03456878961894794,258652620.0,97813087.8871136,
2015-02-09,AAPL,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,26.671504974365234,155559200,26.49551010131836,0.0066424413938011,0.0066204775885107,0.3524990081787109,0.0098692377800657,29.832499821980797,0,2,2015,0,0.0192114550527213,-0.0084207244272818,0.0071375459445865,0.0076695374096318,26.549579238891603,25.25502462387085,49.439764801113405,0.024901940330813874,0.013171068108240647,-0.11020761166505744,255690680.0,100081589.57331604,
2015-02-10,AAPL,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.18390464782715,248034000,26.671504974365234,0.0192115020863801,0.019029291178656,0.4974994659423828,0.0153948448224173,30.360833485921223,1,2,2015,0,0.0234387861746763,0.0066424413938011,-0.0084207244272818,0.0071375459445865,26.720516967773438,25.40205497741699,53.79183519583788,0.02038134935494644,0.03246160631209927,0.5944669296319343,258162220.0,99204106.7261548,
2015-02-11,AAPL,30.6924991607666,31.229999542236328,30.625,31.21999931335449,27.82106208801269,294247200,27.18390464782715,0.0234387755710612,0.0231683056402678,0.6049995422363281,0.0171866145479016,31.024999618530277,2,2,2015,0,0.0126521610009999,0.0192115020863801,0.0066424413938011,-0.0084207244272818,26.978499603271484,25.570180892944336,58.567664918963615,0.013997888832186408,0.04861882091275138,0.18631800478966598,259456200.0,99512530.11587614,
2015-02-12,AAPL,31.51499938964844,31.8700008392334,31.39249992370605,31.614999771118164,28.17305564880371,297898000,27.82106208801269,0.0126520533140495,0.012572684835895,0.4775009155273437,0.0031731043441674,31.62583351135254,3,2,2015,0,0.0049027577974904,0.0234387755710612,0.0192115020863801,0.0066424413938011,27.26900749206543,25.760566616058348,60.96774847116701,0.011708889664904246,0.054360455944595376,0.012407254852382588,264559780.0,98691496.81125468,
2015-02-13,AAPL,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.311180114746094,217088800,28.17305564880371,0.0049027151212917,0.0048907359511954,0.4074993133544922,-0.0015713148189841,31.667500178019207,4,2,2015,0,0.0059017940603831,0.0126520533140495,0.0234387755710612,0.0192115020863801,27.632141494750975,25.990922451019287,61.900417894279386,0.009104899846354502,0.06852746018040956,-0.2712646610584831,263411420.0,99124298.20768413,
2015-02-17,AAPL,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.478273391723636,252609600,28.311180114746094,0.0059020244405321,0.0058846757225206,0.4900016784667969,0.0026669069964882,31.969167073567707,1,2,2015,0,0.006962367025737,0.0049027151212917,0.0126520533140495,0.0234387755710612,27.993495178222656,26.23884220123291,63.05064614795786,0.009026563167160285,0.067741524863143,0.16362336518512244,260339240.0,98421816.96598947,
2015-02-18,AAPL,31.90749931335449,32.19499969482422,31.862499237060547,32.18000030517578,28.67655563354492,179566800,28.478273391723636,0.0069625794757246,0.0069384526444953,0.3325004577636719,0.0085403431069647,32.07916641235352,2,2,2015,0,-0.002097609306249,0.0059020244405321,0.0049027151212917,0.0126520533140495,28.29202537536621,26.466385650634766,64.42323297438521,0.008624146757024708,0.05490936659230372,-0.2891529063028484,259337600.0,99171580.3372805,
2015-02-19,AAPL,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,28.61639404296875,149449600,28.67655563354492,-0.0020979364239196,-0.0021001401752987,0.1749992370605468,-0.0002334898839854,32.15083312988281,3,2,2015,0,0.0081744108735237,0.0069625794757246,0.0059020244405321,0.0049027151212917,28.451091766357422,26.68171215057373,63.65063091094373,0.009271313081960204,0.02858740447938346,-0.16772142734625772,257094900.0,101205991.5813912,
2015-02-20,AAPL,32.154998779296875,32.375,32.01250076293945,32.375,28.85030937194824,195793600,28.61639404296875,0.0081741720717243,0.0081409444764415,0.3624992370605469,0.0068418979647038,32.25416692097982,4,2,2015,0,0.0270270270270269,-0.0020979364239196,0.0069625794757246,0.0059020244405321,28.586542510986327,26.877112674713135,65.38865534207247,0.009270951929061246,0.024039058154960324,0.31009785238635623,256125300.0,101720219.84460998,
2015-02-23,AAPL,32.505001068115234,33.25,32.415000915527344,33.25,29.63005256652832,283896400,28.85030937194824,0.027027203921017,0.0266684193210315,0.8349990844726562,0.0229195172251678,32.971666971842446,0,2,2015,0,-0.0062406152710878,0.0081741720717243,-0.0020979364239196,0.0069625794757246,28.850317001342773,27.105065155029298,70.45924218555247,0.009183053774774231,0.046584863168430024,0.4499779359488767,261027160.0,100510906.43525311,
2015-02-24,AAPL,33.23500061035156,33.400001525878906,32.79249954223633,33.04249954223633,29.44513893127441,276912400,29.63005256652832,-0.0062407461086584,-0.0062603009650366,0.6075019836425781,-0.0057921186875283,33.07833353678385,1,2,2015,0,-0.0255731628178736,0.027027203921017,0.0081741720717243,-0.0020979364239196,29.04369010925293,27.322440242767335,67.91810935033263,0.010686794809552721,0.03395098875031399,-0.0246005232894817,263749780.0,100148065.5835443,
2015-02-25,AAPL,32.88999938964844,32.900001525878906,32.037498474121094,32.1974983215332,28.692140579223636,298846800,29.44513893127441,-0.0255729257657195,-0.0259055968683032,0.8625030517578125,-0.0210550647907031,32.3783327738444,2,2,2015,0,0.0126563007049089,-0.0062407461086584,0.027027203921017,0.0081741720717243,29.046807098388673,27.546102619171144,58.643067978832974,0.0149342225812279,0.000543473417026652,0.07921060956461323,259578380.0,96626975.27090344,
2015-02-26,AAPL,32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,29.055273056030277,365150000,28.692140579223636,0.0126561653984642,0.0125767455357695,1.0649986267089844,0.0126563007049089,32.324999491373696,3,2,2015,0,-0.0150283045744193,-0.0255729257657195,-0.0062407461086584,0.027027203921017,29.134582901000975,27.719464015960693,61.381967857403055,0.013845908285467919,0.015336628801047691,0.22186350999910331,248540460.0,64732667.295158476,
2015-02-27,AAPL,32.5,32.64250183105469,32.060001373291016,32.1150016784668,28.61861801147461,248059200,29.055273056030277,-0.0150284268096058,-0.015142497931681,0.5825004577636719,-0.0118461022010216,32.272501627604164,4,2,2015,0,0.0049041693219484,0.0126561653984642,-0.0255729257657195,-0.0062407461086584,29.08824462890625,27.83116035461426,56.53363090311849,0.01475786584494343,-0.008030810258794263,-0.32066493221963577,244056140.0,61240053.18988027,
2015-03-02,AAPL,32.3125,32.56999969482422,32.07500076293945,32.272499084472656,28.75897216796875,192386800,28.61861801147461,0.0049042953939237,0.0048923085127636,0.4949989318847656,-0.0012379393586798,32.305833180745445,0,3,2015,0,0.0020915971811961,-0.0150284268096058,0.0126561653984642,-0.0255729257657195,28.914028549194335,27.969180297851562,57.690440730007296,0.014757904333543351,-0.02939854381303353,-0.2244319098021762,236926380.0,58328505.85282237,
2015-03-03,AAPL,32.2400016784668,32.380001068115234,32.022499084472656,32.34000015258789,28.819122314453125,151265200,28.75897216796875,0.0020915262942313,0.0020893420981171,0.3575019836425781,0.0031016894824755,32.24750010172526,1,3,2015,0,-0.0063389557850166,0.0049042953939237,-0.0150284268096058,0.0126561653984642,28.788825225830077,28.093897438049318,58.20382345966826,0.014685468881816334,-0.021260440247282353,-0.21374439410604051,231941820.0,61252779.45803205,
2015-03-04,AAPL,32.275001525878906,32.38999938964844,32.08000183105469,32.1349983215332,28.63644218444824,126665200,28.819122314453125,-0.0063388512672805,-0.0063590270911971,0.30999755859375,-0.0043378217730972,32.201666514078774,2,3,2015,0,-0.016570637430189,0.0020915262942313,0.0049042953939237,-0.0150284268096058,28.777685546875,28.20925874710083,55.98209387763636,0.014716699815717271,-0.0019412422235143278,-0.16262828462858614,227891940.0,65474712.748923935,
2015-03-05,AAPL,32.14500045776367,32.1875,31.440000534057617,31.602500915527344,28.16191864013672,226068400,28.63644218444824,-0.0165706179997885,-0.0167094464760461,0.7474994659423828,-0.0168766381866796,31.74333381652832,3,3,2015,0,0.0015030045606165,-0.0063388512672805,0.0020915262942313,0.0049042953939237,28.599014663696288,28.290797233581543,50.58103927063403,0.01562490099885841,-0.03074672243385257,0.7847711920874874,225165420.0,64289008.70386704,
2015-03-06,AAPL,32.099998474121094,32.342498779296875,31.565000534057617,31.649999618530277,28.20425033569336,291368400,28.16191864013672,0.0015031538190835,0.0015020252142178,0.7774982452392578,-0.0140186566037879,31.85249964396159,4,3,2015,0,0.0042654101266654,-0.0165706179997885,-0.0063388512672805,0.0020915262942313,28.51614112854004,28.36498394012451,51.0348855566316,0.015305600556600813,-0.01447895477046135,0.2888506310479484,231284600.0,64484245.886001594,
2015-03-09,AAPL,31.989999771118164,32.39250183105469,31.26499938964844,31.78499984741211,28.32454872131348,354114000,28.20425033569336,0.0042652573349157,0.0042561869075073,1.12750244140625,-0.0064082502398495,31.81416702270508,0,3,2015,0,-0.0206858366056599,0.0015031538190835,-0.0165706179997885,-0.0063388512672805,28.429256439208984,28.456435871124267,52.37346149611942,0.011766587449015589,-0.015105666646150984,0.21534799243843872,240248980.0,68555959.61029206,
2015-03-10,AAPL,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,27.738636016845703,275426400,28.32454872131348,-0.0206856854184189,-0.0209026312054926,0.8549995422363281,-0.0150304680866678,31.294167200724285,1,3,2015,0,-0.0182315013534194,0.0042652573349157,0.0015031538190835,-0.0165706179997885,28.2131591796875,28.509792423248292,45.80548585148119,0.01284992889141235,-0.03749199180384288,-0.2222097968450838,246242340.0,65952597.46023653,
2015-03-11,AAPL,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.232912063598636,275756000,27.738636016845703,-0.018231752741553,-0.0183999992353773,0.6649990081787109,-0.0201202576050538,30.75999959309896,2,3,2015,0,0.0180791813080329,-0.0206856854184189,0.0042652573349157,0.0015031538190835,27.932453155517578,28.512242794036865,41.023401669263286,0.011763484761012402,-0.04901202851280961,0.0011966899324102886,247628440.0,66282718.92754391,
2015-03-12,AAPL,30.57749938964844,31.225000381469727,30.40749931335449,31.112499237060547,27.725271224975582,193450800,27.232912063598636,0.0180795634424668,0.0179180716975096,0.8175010681152344,0.0174965205818375,30.91499964396159,3,3,2015,0,-0.0069104108593046,-0.018231752741553,-0.0206856854184189,0.0042652573349157,27.84512367248535,28.50745325088501,46.84203816413181,0.012758253785079773,-0.015504888737900901,-0.2984711121426188,242588620.0,66383451.45699141,
2015-03-13,AAPL,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.533662796020508,207309200,27.725271224975582,-0.0069109667999378,-0.006934958130413,0.7049999237060547,-0.0065112956435115,30.96416664123535,4,3,2015,0,0.011004131812039,0.0180795634424668,-0.018231752741553,-0.0206856854184189,27.71100616455078,28.47548360824585,44.9821000084115,0.012269996172686206,-0.023776116425409888,0.07163785313888593,238059180.0,65495553.62360666,
2015-03-16,AAPL,30.96999931335449,31.237499237060547,30.717500686645508,31.237499237060547,27.83665657043457,143497200,27.533662796020508,0.0110044848249486,0.0109443760571288,0.5199985504150391,0.0086373887515944,31.0641663869222,0,3,2015,0,0.0167267228357828,-0.0069109667999378,0.0180795634424668,-0.018231752741553,27.613427734375,28.451757431030273,48.46671143492784,0.012886395958935886,-0.01722506351925679,-0.3078107483893624,234379600.0,68723361.68690726,
2015-03-17,AAPL,31.475000381469727,31.82999992370605,31.412500381469727,31.76000022888184,28.302268981933597,204092400,27.83665657043457,0.0167265925173483,0.0165882436737999,0.4174995422363281,0.0090548004434623,31.667500178019207,1,3,2015,0,0.0112562995503018,0.0110044848249486,-0.0069109667999378,0.0180795634424668,27.726154327392578,28.442957210540772,53.35575534818143,0.014304544106027255,0.020319418905298647,0.42227444159189176,231953740.0,68902063.99722953,
2015-03-18,AAPL,31.75,32.290000915527344,31.592500686645508,32.11750030517578,28.620851516723636,261083600,28.302268981933597,0.0112564308887532,0.0111935487164533,0.6975002288818359,0.0115748127614419,32.000000635782875,2,3,2015,0,-0.0075504103019095,0.0167265925173483,0.0110044848249486,-0.0069109667999378,28.003742218017578,28.440172004699708,56.40344244883891,0.014747992361321294,0.05096551738145605,0.2792421471843145,236029580.0,68045767.05402109,
2015-03-19,AAPL,32.1875,32.3125,31.850000381469727,31.875,28.40475273132324,183238000,28.620851516723636,-0.0075503967893519,-0.0075790453315319,0.4624996185302734,-0.0097087378640776,32.01250012715658,3,3,2015,0,-0.0125490076401654,0.0112564308887532,0.0167265925173483,0.0110044848249486,28.13963851928711,28.42958993911743,53.83397112358894,0.013868544692569191,0.024507659486323163,-0.29816350012026804,237719000.0,66176827.3359537,
2015-03-20,AAPL,32.0625,32.099998474121094,31.290000915527344,31.475000381469727,28.048295974731445,274780400,28.40475273132324,-0.0125491941423843,-0.0126286003008081,0.80999755859375,-0.0183235748469481,31.621666590372723,4,3,2015,0,0.0104050638817863,-0.0075503967893519,0.0112564308887532,0.0167265925173483,28.242565155029297,28.389489269256593,49.80365948911983,0.014503189134037475,0.018691054020800957,0.4995819644396904,241668340.0,65899420.78049418,
2015-03-23,AAPL,31.780000686645508,31.962499618530277,31.6299991607666,31.802499771118164,28.34013938903809,150838800,28.048295974731445,0.0104050318981787,0.0103512721468294,0.3325004577636719,0.0007079636244976,31.798332850138348,0,3,2015,0,-0.0040877025926326,-0.0125491941423843,-0.0075503967893519,0.0112564308887532,28.34326171875,28.32499361038208,52.911943582364074,0.014851218852880639,0.01808704351147794,-0.45105691672331794,235015460.0,68091857.29363872,
2015-03-24,AAPL,31.8075008392334,32.0099983215332,31.63999938964844,31.67250061035156,28.22429847717285,131369200,28.34013938903809,-0.0040875208930708,-0.004095897641144,0.3699989318847656,-0.0042442890928204,31.77416610717773,1,3,2015,0,-0.0261268065688068,0.0104050318981787,-0.0125491941423843,-0.0075503967893519,28.32766761779785,28.263951587677003,51.547507875631815,0.013085882050439793,-0.002754920632353497,-0.12907554289745082,227738300.0,71089851.2416209,
2015-03-25,AAPL,31.63500022888184,31.70499992370605,30.84499931335449,30.84499931335449,27.486894607543945,206620800,28.22429847717285,-0.0261265614883324,-0.0264739237089449,0.8600006103515625,-0.0249723695214674,31.13166618347168,2,3,2015,0,0.0069703406508037,-0.0040875208930708,0.0104050318981787,-0.0125491941423843,28.100876235961913,28.203689289093017,43.8039467303905,0.014582243166340632,-0.03961995709726185,0.5728252893372268,223127000.0,69200631.39419892,
2015-03-26,AAPL,30.690000534057617,31.21999931335449,30.649999618530277,31.059999465942383,27.678485870361328,190291600,27.486894607543945,0.0069702767647241,0.006946096681858,0.5699996948242188,0.0120560093009502,30.97666613260905,3,3,2015,0,-0.0079684311074689,-0.0261265614883324,-0.0040875208930708,0.0104050318981787,27.95562286376953,28.13484992980957,46.070742884994274,0.013523301957792595,-0.025568497914119193,-0.07902979758088247,214384080.0,60855600.56542476,
2015-03-27,AAPL,31.14249992370605,31.174999237060547,30.727500915527344,30.8125,27.45792007446289,158184800,27.678485870361328,-0.0079688533878445,-0.0080007743956531,0.4474983215332031,-0.0105964493702978,30.90500005086263,4,3,2015,0,0.0253144239073592,0.0069702767647241,-0.0261265614883324,-0.0040875208930708,27.83754768371582,28.076815032958983,43.87649480990333,0.013586611752152814,-0.0210485478618887,-0.16872421063252396,209890360.0,61552353.95050983,
2015-03-30,AAPL,31.012500762939453,31.600000381469727,31.0,31.592500686645508,28.15301322937012,188398800,27.45792007446289,0.0253148509800527,0.0249997371106636,0.6000003814697266,0.0187021333151941,31.39750035603841,0,3,2015,0,-0.0153517638620034,-0.0079688533878445,0.0069702767647241,-0.0261265614883324,27.800122451782226,28.046517086029052,51.6859925323831,0.015513874994533479,-0.006602866594945134,0.1910044454334423,209690960.0,61618465.53013831,
2015-03-31,AAPL,31.522499084472656,31.622499465942383,31.09000015258789,31.107500076293945,27.720808029174805,168362400,28.15301322937012,-0.0153520050118266,-0.0154710671745538,0.5324993133544922,-0.0131651683791508,31.273333231608078,1,3,2015,0,-0.0014465989289906,0.0253148509800527,-0.0079688533878445,0.0069702767647241,27.69942436218262,27.991601371765135,47.28052258282171,0.015270230116997035,-0.017838900350535147,-0.10635099586621566,210545820.0,60879404.225935414,
2015-04-01,AAPL,31.20499992370605,31.280000686645508,30.774999618530277,31.0625,27.68071174621582,162485600,27.720808029174805,-0.0014464326911677,-0.0014474797847548,0.5050010681152344,-0.0045665734354897,31.03916676839193,2,4,2015,1,0.0086116675639775,-0.0153520050118266,0.0253148509800527,-0.0079688533878445,27.738187789916992,27.943814849853517,46.88129750413666,0.014559644993762628,0.007051256296470854,-0.03490565589466532,212336840.0,58772266.37456247,
